CustomerID,TxnDate,Category,BillingAmount,TxnLoc,MercCountry,Gateway,Channel,MCC,Description,AcquirerBin
CUST0366,2024-11-03,Entertainment,702.0,Wendyfurt,GN,MasterCard,Mobile,6635,Open-source interactive infrastructure,486044
CUST0162,2025-05-12,Travel,461.68,New Julia,CD,MasterCard,POS,2584,Pre-emptive actuating moderator,142448
CUST0227,2024-12-18,Food,535.83,Lake Meganville,MY,VISA,POS,6635,Centralized multimedia hub,894370
CUST0433,2024-11-26,Entertainment,154.91,Joshuashire,AG,MasterCard,Mobile,8527,Ameliorated non-volatile Internet solution,282185
CUST0464,2024-12-03,Travel,148.37,Simmonsstad,SO,VISA,Mobile,9935,Automated motivating website,204262
CUST0488,2025-04-04,Travel,587.58,Lake Madisonhaven,PK,MasterCard,POS,6925,Inverse national matrix,508986
CUST0498,2024-07-31,Retail,985.16,Ryanside,KW,AMEX,Mobile,6514,Horizontal object-oriented groupware,283707
CUST0431,2024-10-24,Food,105.29,Jamesfurt,CY,AMEX,Online,1750,Sharable asymmetric support,827531
CUST0487,2024-12-07,Travel,292.87,Colleenmouth,KE,VISA,Online,7201,Compatible non-volatile array,829525
CUST0347,2024-10-24,Travel,870.76,North Courtney,GN,MasterCard,Mobile,9279,Realigned zero-defect budgetary management,813182
CUST0489,2025-03-10,Entertainment,81.55,New Victor,SB,VISA,Online,5552,Public-key cohesive website,149934
CUST0230,2024-10-01,Retail,877.13,Adamsside,KZ,MasterCard,Mobile,3286,Profound background orchestration,427670
CUST0370,2024-11-17,Retail,529.04,Michaelton,PH,MasterCard,POS,2674,Persistent reciprocal projection,459348
CUST0178,2024-08-23,Travel,414.18,West Steven,CY,AMEX,Mobile,5552,Ergonomic web-enabled archive,907919
CUST0345,2025-03-18,Food,316.58,East Julie,US,VISA,POS,1520,Visionary systemic Internet solution,284391
CUST0410,2025-06-18,Entertainment,304.15,Meganchester,JM,AMEX,Online,3045,Grass-roots maximized knowledge user,899301
CUST0056,2024-12-26,Entertainment,312.74,Michelleland,CY,AMEX,Online,5557,User-centric coherent projection,870267
CUST0078,2024-07-21,Entertainment,885.96,Port Robert,AE,AMEX,Online,4527,Managed asynchronous contingency,305827
CUST0270,2024-07-30,Food,726.56,Debbieview,TL,VISA,Mobile,2424,Stand-alone object-oriented Graphical User Interface,271869
CUST0206,2025-05-14,Retail,673.03,South John,ME,MasterCard,POS,5552,Persevering multi-tasking time-frame,811658
CUST0281,2024-07-28,Entertainment,800.76,East Anthony,AU,MasterCard,POS,1106,Team-oriented user-facing Internet solution,476720
CUST0228,2024-07-31,Travel,264.54,Stevenside,US,VISA,Online,5552,Ameliorated impactful orchestration,182209
CUST0388,2024-12-09,Retail,621.86,Hendersonton,LB,MasterCard,Online,1106,Implemented 24hour process improvement,182299
CUST0239,2024-08-01,Food,465.47,East Joseph,KR,VISA,POS,4811,Networked 3rdgeneration access,669221
CUST0463,2025-04-10,Travel,784.62,West Kristineview,SC,VISA,Mobile,1711,Face-to-face fresh-thinking interface,700867
CUST0288,2025-04-07,Retail,316.16,Lake Melissa,FM,MasterCard,Online,4733,Distributed empowering definition,240642
CUST0082,2024-11-16,Food,646.75,Caseyton,CM,AMEX,Mobile,2519,Reduced systematic throughput,762246
CUST0334,2025-05-06,Entertainment,883.39,West Carolynland,IS,VISA,Online,4150,Inverse national knowledgebase,536303
CUST0250,2024-08-14,Entertainment,408.13,Mosleyland,MA,VISA,Online,7224,Streamlined static customer loyalty,190177
CUST0193,2025-01-27,Travel,75.96,Hahnberg,TO,VISA,Mobile,8359,Visionary object-oriented help-desk,954151
CUST0106,2024-07-18,Entertainment,520.89,North Ashley,QA,VISA,Mobile,3547,Universal object-oriented collaboration,456750
CUST0189,2025-02-07,Retail,352.51,New Elizabethshire,ZM,MasterCard,Mobile,7224,Ergonomic zero administration circuit,653306
CUST0276,2025-01-29,Entertainment,675.5,Tylerland,GM,MasterCard,Mobile,3045,Expanded fault-tolerant contingency,447983
CUST0074,2025-01-29,Retail,951.52,New David,SA,VISA,POS,4150,Cross-platform 4thgeneration monitoring,777946
CUST0010,2024-10-31,Food,490.75,Markshire,JP,AMEX,POS,7912,Robust 6thgeneration time-frame,919977
CUST0123,2025-03-12,Food,471.53,Shafferbury,MA,MasterCard,Online,5803,De-engineered needs-based hardware,626854
CUST0216,2024-08-11,Food,658.04,Robinsonville,MT,AMEX,Online,4527,Cloned fresh-thinking functionalities,863759
CUST0290,2024-12-01,Travel,112.46,East Tara,BH,AMEX,Online,1520,Focused stable database,700777
CUST0445,2024-11-09,Food,260.97,Ortizshire,LT,VISA,POS,7224,Exclusive exuding complexity,951787
CUST0476,2025-05-30,Retail,919.79,South Amandaville,DE,MasterCard,Mobile,4611,Optimized encompassing emulation,697228
CUST0411,2025-03-10,Food,673.24,Amyfort,VC,VISA,Online,2535,Extended zero administration help-desk,226731
CUST0040,2025-06-25,Retail,23.31,West Natasha,GE,VISA,POS,3615,Assimilated client-driven intranet,198382
CUST0193,2025-04-12,Travel,212.58,West Thomas,ES,AMEX,Online,4611,Decentralized homogeneous algorithm,560333
CUST0127,2024-12-06,Retail,686.01,Loritown,GR,AMEX,POS,2824,Organic value-added support,310674
CUST0289,2025-05-28,Retail,766.76,Port Joditon,ME,AMEX,Mobile,4657,Expanded homogeneous application,533951
CUST0452,2025-06-15,Food,841.46,West Angela,LK,VISA,POS,8359,Organized leadingedge initiative,304447
CUST0071,2025-04-01,Retail,299.26,Daniellestad,BF,VISA,Mobile,2679,Exclusive demand-driven throughput,855826
CUST0137,2024-07-14,Travel,931.72,New Michellemouth,EE,VISA,Online,2535,Multi-tiered optimizing capability,486009
CUST0144,2024-10-14,Retail,557.42,Smithfurt,RU,VISA,Mobile,5803,Cross-group context-sensitive middleware,122129
CUST0389,2025-02-13,Retail,699.57,Kevinbury,ZA,VISA,POS,5557,Reduced uniform model,130845
CUST0354,2024-10-24,Travel,600.77,Jasonburgh,MX,VISA,Online,4611,Decentralized cohesive system engine,179449
CUST0380,2024-11-08,Food,131.51,Welchchester,KG,VISA,Online,3286,Expanded bottom-line matrix,872668
CUST0407,2024-08-04,Food,963.48,West Michellefort,KM,VISA,POS,7873,User-centric real-time help-desk,897171
CUST0299,2025-02-04,Retail,131.65,Mclaughlinmouth,DJ,MasterCard,Mobile,1488,User-friendly foreground instruction set,813532
CUST0370,2025-01-08,Travel,262.33,Mcdowellville,AO,MasterCard,POS,8527,Ergonomic demand-driven array,233745
CUST0345,2024-09-15,Food,815.49,Lake Jose,SY,MasterCard,Mobile,2424,Profit-focused high-level matrices,334669
CUST0441,2024-08-24,Entertainment,622.41,West Robertside,MX,MasterCard,Mobile,4733,Function-based multimedia budgetary management,131171
CUST0435,2025-03-07,Travel,839.77,Shawntown,LU,VISA,Online,5552,Persevering 3rdgeneration ability,713467
CUST0269,2024-12-29,Retail,520.58,Lake Darlenemouth,NO,VISA,Mobile,1520,Multi-tiered intangible initiative,724310
CUST0384,2024-09-20,Food,383.22,North Richard,GD,AMEX,Online,2674,Cross-platform heuristic hierarchy,241696
CUST0408,2025-05-20,Food,922.63,Leeland,PY,AMEX,POS,1520,Integrated asymmetric Internet solution,559980
CUST0139,2024-08-06,Travel,45.89,East Johnberg,MG,MasterCard,POS,1106,Streamlined exuding emulation,733194
CUST0052,2024-11-07,Travel,857.57,Sparksmouth,TW,AMEX,Online,4811,Total attitude-oriented projection,677218
CUST0499,2025-05-19,Travel,238.51,Mendozaberg,MX,MasterCard,Online,9785,Stand-alone human-resource leverage,789968
CUST0017,2025-01-27,Travel,850.25,Glennshire,MX,VISA,Mobile,2584,Ameliorated even-keeled superstructure,149649
CUST0165,2024-11-14,Entertainment,147.8,Laurenborough,BN,VISA,Online,1434,Stand-alone fresh-thinking analyzer,837816
CUST0013,2024-08-08,Travel,584.42,South Michaelfurt,SM,AMEX,POS,3615,Digitized dynamic conglomeration,687791
CUST0190,2025-04-17,Food,889.23,Duffyshire,ZA,VISA,Online,1750,Re-contextualized 24/7 capacity,797484
CUST0475,2024-10-11,Travel,478.8,North Stacy,JM,VISA,Online,2584,Programmable coherent challenge,478803
CUST0340,2025-02-02,Retail,749.1,North Terri,JM,MasterCard,Online,9928,Team-oriented methodical task-force,721163
CUST0353,2024-09-20,Travel,806.62,West Jacqueline,MC,AMEX,Mobile,9785,Automated analyzing policy,496743
CUST0362,2025-05-04,Food,739.13,North Richard,FI,VISA,Online,6514,Expanded user-facing protocol,788427
CUST0352,2024-12-08,Entertainment,926.08,Burkeberg,ME,AMEX,Mobile,1434,Implemented holistic process improvement,151538
CUST0264,2025-05-19,Food,452.37,West Georgeshire,SY,VISA,Mobile,4733,Operative cohesive instruction set,562715
CUST0312,2025-01-28,Entertainment,181.39,North Jenniferchester,MX,MasterCard,Online,5557,Enhanced context-sensitive model,137455
CUST0221,2025-04-19,Retail,57.33,Wilcoxfort,BY,VISA,Mobile,4150,Distributed user-facing workforce,857835
CUST0104,2025-05-08,Food,254.0,East Jenniferborough,CO,AMEX,Online,2824,Synchronized contextually-based hierarchy,644531
CUST0339,2025-02-21,Entertainment,151.77,Keithfort,LI,AMEX,POS,7912,Customizable zero tolerance complexity,748081
CUST0198,2025-02-18,Travel,562.37,Andersonborough,GB,MasterCard,POS,9935,Assimilated modular database,997803
CUST0300,2025-03-14,Food,193.1,Port Justin,TT,VISA,Mobile,3045,Integrated impactful product,693519
CUST0444,2025-03-01,Entertainment,48.54,South Henry,BF,MasterCard,POS,7924,Multi-layered empowering process improvement,174648
CUST0359,2025-01-27,Travel,45.63,North Kelly,KN,AMEX,Online,7224,Inverse 4thgeneration toolset,394203
CUST0368,2024-07-05,Retail,833.25,Joemouth,KI,MasterCard,Mobile,9928,Assimilated full-range algorithm,289939
CUST0169,2025-02-16,Entertainment,595.54,West Brandi,PK,VISA,Online,4582,Phased 5thgeneration support,697066
CUST0149,2025-06-20,Travel,364.5,Millerfort,TD,VISA,Mobile,9935,Digitized incremental analyzer,437621
CUST0249,2025-03-07,Travel,895.29,Port Marcus,DK,MasterCard,Mobile,2824,Quality-focused homogeneous task-force,679571
CUST0256,2025-05-13,Food,79.49,Mcdanielfurt,TR,AMEX,Mobile,2139,Right-sized uniform moderator,688141
CUST0470,2025-03-21,Food,980.52,Fitzgeraldview,CU,AMEX,Mobile,3615,Down-sized cohesive attitude,644289
CUST0042,2024-10-06,Food,620.13,North Angelaton,PA,MasterCard,POS,1106,Advanced grid-enabled definition,102700
CUST0202,2024-07-06,Travel,191.63,Sarahfort,MC,VISA,POS,4150,Cross-group intangible architecture,543373
CUST0458,2024-09-03,Retail,682.28,Wendyton,RO,VISA,POS,7873,Customizable methodical Local Area Network,557099
CUST0244,2024-10-09,Travel,765.75,West Williamfurt,JP,VISA,Mobile,4527,Operative national intranet,289219
CUST0157,2025-03-24,Travel,435.05,Tiffanystad,CY,VISA,POS,4657,Devolved real-time workforce,375483
CUST0464,2025-04-17,Food,863.02,New Blake,GE,AMEX,Mobile,5506,Sharable 24hour function,349126
CUST0449,2024-10-22,Food,159.23,West Geoffrey,GM,VISA,POS,2674,Phased methodical extranet,831980
CUST0401,2025-06-17,Entertainment,286.05,Conradmouth,AE,MasterCard,Mobile,1434,De-engineered fresh-thinking protocol,391687
CUST0286,2024-11-03,Travel,102.56,North Logan,FJ,MasterCard,POS,3045,Quality-focused high-level pricing structure,922362
CUST0282,2024-11-08,Food,218.77,Thomasville,LK,MasterCard,POS,4657,Synchronized transitional attitude,852798
CUST0437,2024-06-27,Travel,246.34,Bradleyberg,CF,MasterCard,POS,1520,Polarized modular synergy,291745
CUST0381,2024-09-03,Food,918.46,Savageview,AG,VISA,Mobile,5333,Re-engineered dedicated capacity,129044
CUST0238,2025-05-28,Travel,87.33,Saraport,ML,AMEX,Mobile,5012,Face-to-face multimedia capacity,440817
CUST0019,2024-08-19,Entertainment,433.14,Chloeview,RS,VISA,POS,1711,Digitized directional protocol,547220
CUST0053,2025-01-30,Retail,537.07,Ryanburgh,TR,AMEX,Mobile,9928,Configurable value-added attitude,293833
CUST0085,2025-03-07,Entertainment,899.71,Jillianfort,CA,VISA,Online,1711,Universal impactful forecast,607934
CUST0273,2024-11-27,Entertainment,997.72,New Melissa,GD,AMEX,POS,6925,Seamless bi-directional encryption,826844
CUST0430,2024-07-22,Entertainment,755.85,Brownberg,CY,MasterCard,POS,1750,Face-to-face eco-centric contingency,999429
CUST0360,2024-08-19,Travel,971.08,East Isaacfort,MT,MasterCard,Online,5557,Upgradable stable framework,607619
CUST0213,2025-04-08,Travel,789.23,Frankmouth,NP,AMEX,Mobile,1434,Managed tertiary Local Area Network,852767
CUST0437,2025-02-25,Travel,963.57,Wilsonfort,GD,AMEX,Mobile,2535,Synchronized optimizing model,183725
CUST0361,2024-07-06,Travel,710.2,South Michaelside,DO,AMEX,Mobile,6574,Programmable object-oriented flexibility,388156
CUST0104,2024-07-30,Travel,88.97,Ellisville,BG,MasterCard,POS,2824,Virtual clear-thinking Graphic Interface,964945
CUST0192,2025-04-10,Food,407.9,North Michael,BY,MasterCard,POS,1409,Optimized holistic protocol,721873
CUST0429,2025-01-17,Travel,650.13,Port Justin,MK,VISA,POS,4257,Digitized optimal support,121694
CUST0177,2024-09-16,Entertainment,357.21,Lake William,PY,AMEX,POS,6881,Automated value-added website,799748
CUST0147,2024-11-18,Retail,280.65,Annashire,EE,AMEX,POS,5803,Networked responsive application,985192
CUST0380,2024-12-05,Food,581.63,New Whitney,BF,AMEX,Mobile,2519,Exclusive contextually-based access,313440
CUST0455,2024-12-18,Travel,934.17,New Katieburgh,CL,MasterCard,Online,6881,Digitized scalable alliance,132835
CUST0081,2024-11-04,Travel,44.63,Knappbury,SG,AMEX,Mobile,1409,Front-line cohesive infrastructure,298470
CUST0193,2024-08-25,Food,771.54,Rhodesmouth,CF,AMEX,Mobile,5012,Inverse 24/7 orchestration,642474
CUST0037,2024-11-15,Retail,725.5,West Erinville,LU,MasterCard,POS,9279,Polarized mission-critical hardware,784905
CUST0377,2024-10-24,Travel,964.31,Brooksville,UA,AMEX,Online,5012,Ergonomic responsive orchestration,342130
CUST0326,2025-04-01,Food,931.4,Ericland,NZ,VISA,Online,2424,Open-architected local data-warehouse,406535
CUST0154,2024-10-28,Retail,764.61,Rivasfort,CZ,MasterCard,Mobile,1750,Persevering regional firmware,205858
CUST0130,2025-04-22,Retail,525.2,Fullerview,YE,MasterCard,Online,4611,Quality-focused leadingedge capability,567071
CUST0059,2025-06-25,Food,212.22,West Taramouth,WS,MasterCard,Mobile,5557,User-friendly even-keeled projection,466343
CUST0224,2025-01-31,Travel,549.78,Staceyshire,NA,VISA,Mobile,1409,Visionary multimedia Graphical User Interface,652689
CUST0249,2025-02-11,Entertainment,767.7,East Michelle,HN,MasterCard,Mobile,5506,Mandatory contextually-based extranet,722052
CUST0240,2024-07-27,Food,896.71,Marcuston,AU,MasterCard,Mobile,5557,Mandatory mobile throughput,682899
CUST0374,2025-06-03,Retail,791.81,New Stephaniefurt,CL,MasterCard,POS,7924,Reactive logistical protocol,374346
CUST0389,2024-07-15,Food,203.31,South Jonathanbury,GY,MasterCard,Online,4150,Cross-platform static Graphical User Interface,818728
CUST0293,2024-08-24,Travel,603.69,Davisborough,MY,VISA,POS,2679,Virtual multi-state firmware,334891
CUST0287,2024-08-25,Travel,338.85,South Kimberly,RW,AMEX,POS,6881,Cloned zero tolerance hierarchy,578874
CUST0204,2025-04-13,Food,19.11,Deborahberg,KI,AMEX,POS,2291,Optimized secondary algorithm,623492
CUST0099,2025-02-19,Retail,208.22,West Travischester,FM,MasterCard,Mobile,2519,Quality-focused clear-thinking attitude,919567
CUST0350,2024-07-14,Retail,122.09,Rebeccaberg,UG,VISA,Mobile,1750,Focused logistical budgetary management,188121
CUST0176,2025-03-13,Food,844.29,Elizabethstad,EC,MasterCard,POS,6881,Decentralized neutral structure,213944
CUST0262,2024-07-26,Travel,265.92,South Sean,TD,AMEX,POS,5012,Implemented clear-thinking hardware,356556
CUST0271,2024-10-08,Travel,291.85,Alvarezshire,CH,AMEX,Online,5557,Integrated local Internet solution,738053
CUST0143,2024-12-14,Travel,960.34,Davischester,MT,VISA,POS,3615,Reactive attitude-oriented middleware,163535
CUST0189,2025-03-09,Food,385.3,Christinachester,MD,AMEX,Mobile,9785,Enterprise-wide hybrid migration,508113
CUST0272,2024-12-06,Food,19.49,Davishaven,SV,MasterCard,POS,7924,Ergonomic client-server software,479472
CUST0020,2024-12-30,Travel,291.01,Teresabury,KM,VISA,Online,5552,Face-to-face zero-defect adapter,591578
CUST0333,2025-02-15,Entertainment,128.11,South Alison,BT,AMEX,Online,5552,Exclusive upward-trending synergy,546624
CUST0300,2024-12-13,Food,111.78,West Taylorland,PL,MasterCard,POS,4611,Multi-channeled multi-tasking policy,567046
CUST0426,2024-12-02,Travel,86.71,Evansberg,CF,VISA,Online,7912,Vision-oriented coherent open system,809453
CUST0046,2024-10-09,Food,597.33,Mckenziehaven,MU,MasterCard,Online,6574,Progressive multi-tasking application,213056
CUST0095,2024-09-16,Food,197.45,Phillipston,IS,AMEX,Mobile,4811,Public-key high-level moratorium,377619
CUST0418,2025-04-14,Travel,367.63,North Williamhaven,ZM,MasterCard,Online,1434,Focused system-worthy moderator,800265
CUST0064,2025-01-09,Entertainment,863.4,Gutierrezmouth,TD,VISA,Online,1711,Down-sized holistic complexity,179870
CUST0413,2024-08-08,Food,430.09,Michaelshire,PA,MasterCard,POS,2584,Cross-platform systemic concept,184366
CUST0131,2024-11-06,Retail,916.53,Port Wesleyville,MN,AMEX,Mobile,4657,Sharable scalable process improvement,223836
CUST0009,2024-12-08,Entertainment,502.96,Whiteburgh,AG,VISA,Online,9279,Face-to-face web-enabled structure,606634
CUST0459,2024-08-07,Food,404.85,Williamschester,CL,VISA,POS,5557,Distributed needs-based pricing structure,192814
CUST0203,2024-10-13,Food,752.89,Leemouth,CI,AMEX,POS,1711,Optimized dedicated focus group,446429
CUST0409,2025-03-15,Food,82.44,Hansonview,BS,MasterCard,POS,2139,Business-focused impactful frame,851407
CUST0470,2025-03-15,Food,98.58,Tammyburgh,CM,MasterCard,POS,2424,Networked multi-state instruction set,140185
CUST0298,2025-02-10,Food,655.45,East Christian,RW,AMEX,POS,2519,Phased maximized Graphic Interface,688686
CUST0174,2024-12-30,Retail,492.07,Monicaville,BA,VISA,POS,2584,Devolved uniform framework,875614
CUST0073,2025-01-15,Retail,792.51,Fergusontown,SV,AMEX,Online,8527,Adaptive asynchronous extranet,601078
CUST0084,2025-03-11,Entertainment,917.11,Wilsonburgh,SE,VISA,Mobile,4733,Triple-buffered next generation secured line,196682
CUST0059,2024-10-22,Entertainment,394.48,Stevensfurt,GR,VISA,Mobile,1106,Integrated demand-driven superstructure,700881
CUST0021,2024-07-12,Food,600.45,Turnerstad,AO,MasterCard,POS,1106,Seamless radical architecture,257499
CUST0458,2024-09-18,Food,505.69,Ballardland,TZ,AMEX,POS,4733,Centralized web-enabled installation,731806
CUST0406,2024-11-25,Food,981.79,East Alexander,TO,VISA,Mobile,1106,Devolved client-server matrices,679823
CUST0157,2025-02-12,Travel,832.77,Port Allenborough,TO,MasterCard,Online,9928,Diverse well-modulated workforce,209626
CUST0319,2024-07-16,Travel,912.62,East Timothyberg,QA,AMEX,POS,1711,Fully-configurable hybrid toolset,476334
CUST0329,2024-06-27,Retail,261.8,South Megan,IS,AMEX,Mobile,3615,Diverse secondary instruction set,569788
CUST0061,2024-09-12,Food,774.8,North Kevin,MD,VISA,Mobile,6514,Object-based optimizing core,819050
CUST0064,2024-10-20,Entertainment,272.82,Hernandezchester,CH,VISA,POS,5333,Fully-configurable grid-enabled archive,376204
CUST0325,2024-09-15,Food,216.66,North Gabrielberg,BY,VISA,Mobile,3615,Face-to-face even-keeled challenge,543857
CUST0168,2025-04-19,Travel,944.82,Maynardfort,UA,AMEX,Online,6574,Open-architected bottom-line success,244679
CUST0203,2024-08-17,Food,29.11,Port Shannonbury,EG,VISA,Mobile,2674,User-centric optimal service-desk,687848
CUST0129,2025-04-17,Food,965.73,West Ashley,MV,AMEX,POS,1520,Distributed demand-driven intranet,295285
CUST0245,2024-10-02,Retail,157.77,Williamstown,RO,MasterCard,POS,4657,Digitized systematic focus group,713898
